action, angle, velocity, Q
TorqueR, 74, 44, -7.94035
TorqueR, 74, 45, -11.4751
TorqueR, 74, 46, -4.18348
TorqueR, 74, 47, 0
TorqueR, 74, 48, 0
TorqueR, 74, 49, -3.554
TorqueR, 74, 50, -5.54576
TorqueR, 74, 51, 0
TorqueR, 74, 52, -3.70843
TorqueR, 74, 53, -5.99812
TorqueR, 74, 54, -6.70552
TorqueR, 74, 55, -7.26645
TorqueR, 74, 56, -12.8379
TorqueR, 74, 57, 0
TorqueR, 74, 58, -6.12845
TorqueR, 74, 59, -6.64936
TorqueR, 74, 60, -7.6982
TorqueR, 74, 61, -12.867
TorqueR, 74, 62, -14.3436
TorqueR, 74, 63, 0
TorqueR, 74, 64, 0
TorqueR, 74, 65, 0
TorqueR, 74, 66, 0
TorqueR, 74, 67, 0
TorqueR, 74, 68, 0
TorqueR, 74, 69, 0
TorqueR, 74, 70, 0
TorqueR, 74, 71, -21.6191
TorqueR, 74, 72, 0
TorqueR, 74, 73, -25.4054
TorqueR, 74, 74, -25.6654
TorqueR, 74, 75, 0
TorqueR, 74, 76, 0
TorqueR, 74, 77, 0
TorqueR, 74, 78, 0
TorqueR, 74, 79, 0
TorqueR, 74, 80, 0
TorqueR, 74, 81, 0
TorqueR, 74, 82, 0
TorqueR, 74, 83, 0
TorqueR, 74, 84, 0
TorqueR, 74, 85, 0
TorqueR, 74, 86, 0
TorqueR, 74, 87, 0
TorqueR, 74, 88, 0
TorqueR, 74, 89, 0
TorqueR, 74, 90, -67.0338
TorqueR, 74, 91, 0
TorqueR, 74, 92, 0
TorqueR, 74, 93, 0
TorqueR, 74, 94, -82.4722
TorqueR, 74, 95, 0
TorqueR, 74, 96, 0
TorqueR, 74, 97, 0
TorqueR, 74, 98, 0
TorqueR, 74, 99, 0
TorqueR, 75, 0, 0
TorqueR, 75, 1, 0
TorqueR, 75, 2, -100
TorqueR, 75, 3, -100
TorqueR, 75, 4, 0
TorqueR, 75, 5, 0
TorqueR, 75, 6, 0
TorqueR, 75, 7, -100
TorqueR, 75, 8, 0
TorqueR, 75, 9, 0
TorqueR, 75, 10, -100
TorqueR, 75, 11, 0
TorqueR, 75, 12, 0
TorqueR, 75, 13, 0
TorqueR, 75, 14, -100
TorqueR, 75, 15, -53.6419
TorqueR, 75, 16, -50.9744
TorqueR, 75, 17, 0
TorqueR, 75, 18, 0
TorqueR, 75, 19, -43.1201
TorqueR, 75, 20, 0
TorqueR, 75, 21, -36.1489
TorqueR, 75, 22, 0
TorqueR, 75, 23, -32.9313
TorqueR, 75, 24, 0
TorqueR, 75, 25, -28.6464
TorqueR, 75, 26, -25.3866
TorqueR, 75, 27, -25.0006
TorqueR, 75, 28, 0
TorqueR, 75, 29, 0
TorqueR, 75, 30, -19.5406
TorqueR, 75, 31, 0
TorqueR, 75, 32, 0
TorqueR, 75, 33, -15.2636
TorqueR, 75, 34, 0
TorqueR, 75, 35, -12.0795
TorqueR, 75, 36, -11.2903
TorqueR, 75, 37, 0
TorqueR, 75, 38, -15.2841
TorqueR, 75, 39, -14.53
TorqueR, 75, 40, 0
TorqueR, 75, 41, 0
TorqueR, 75, 42, -6.23833
TorqueR, 75, 43, -11.6041
TorqueR, 75, 44, 0
TorqueR, 75, 45, -7.64524
TorqueR, 75, 46, -9.09607
TorqueR, 75, 47, -6.73101
TorqueR, 75, 48, -8.66828
TorqueR, 75, 49, -5.49587
TorqueR, 75, 50, -3.30868
TorqueR, 75, 51, -3.47388
TorqueR, 75, 52, 0
TorqueR, 75, 53, -3.9266
TorqueR, 75, 54, -3.87277
TorqueR, 75, 55, -4.48371
TorqueR, 75, 56, 0
TorqueR, 75, 57, -5.55867
TorqueR, 75, 58, -6.13944
TorqueR, 75, 59, -6.27859
TorqueR, 75, 60, -12.3606
TorqueR, 75, 61, -8.26252
TorqueR, 75, 62, 0
TorqueR, 75, 63, -9.73339
TorqueR, 75, 64, 0
TorqueR, 75, 65, -12.5489
TorqueR, 75, 66, 0
TorqueR, 75, 67, 0
TorqueR, 75, 68, -16.3803
TorqueR, 75, 69, 0
TorqueR, 75, 70, 0
TorqueR, 75, 71, 0
TorqueR, 75, 72, 0
TorqueR, 75, 73, 0
TorqueR, 75, 74, 0
TorqueR, 75, 75, 0
TorqueR, 75, 76, 0
TorqueR, 75, 77, 0
TorqueR, 75, 78, 0
TorqueR, 75, 79, 0
TorqueR, 75, 80, 0
TorqueR, 75, 81, 0
TorqueR, 75, 82, 0
TorqueR, 75, 83, 0
TorqueR, 75, 84, 0
TorqueR, 75, 85, 0
TorqueR, 75, 86, 0
TorqueR, 75, 87, 0
TorqueR, 75, 88, 0
TorqueR, 75, 89, -65.2489
TorqueR, 75, 90, 0
TorqueR, 75, 91, 0
TorqueR, 75, 92, 0
TorqueR, 75, 93, -78.1038
TorqueR, 75, 94, 0
TorqueR, 75, 95, 0
TorqueR, 75, 96, 0
TorqueR, 75, 97, 0
TorqueR, 75, 98, 0
TorqueR, 75, 99, 0
TorqueR, 76, 0, 0
TorqueR, 76, 1, 0
TorqueR, 76, 2, 0
TorqueR, 76, 3, 0
TorqueR, 76, 4, 0
TorqueR, 76, 5, 0
TorqueR, 76, 6, 0
TorqueR, 76, 7, -100
TorqueR, 76, 8, 0
TorqueR, 76, 9, 0
TorqueR, 76, 10, 0
TorqueR, 76, 11, 0
TorqueR, 76, 12, -100
TorqueR, 76, 13, -100
TorqueR, 76, 14, -100
TorqueR, 76, 15, 0
TorqueR, 76, 16, -50.4916
TorqueR, 76, 17, 0
TorqueR, 76, 18, 0
TorqueR, 76, 19, 0
TorqueR, 76, 20, 0
TorqueR, 76, 21, -36.6556
TorqueR, 76, 22, 0
TorqueR, 76, 23, 0
TorqueR, 76, 24, 0
TorqueR, 76, 25, 0
TorqueR, 76, 26, -25.8188
TorqueR, 76, 27, -25.3391
TorqueR, 76, 28, 0
TorqueR, 76, 29, 0
TorqueR, 76, 30, 0
TorqueR, 76, 31, -18.2859
TorqueR, 76, 32, -16.8462
TorqueR, 76, 33, -14.3672
TorqueR, 76, 34, 0
TorqueR, 76, 35, -11.6979
TorqueR, 76, 36, -11.4225
TorqueR, 76, 37, -10.1492
TorqueR, 76, 38, -8.94815
TorqueR, 76, 39, 0
TorqueR, 76, 40, -6.96474
TorqueR, 76, 41, 0
TorqueR, 76, 42, -5.79134
TorqueR, 76, 43, -5.43639
TorqueR, 76, 44, 0
TorqueR, 76, 45, -4.19703
TorqueR, 76, 46, -6.735
TorqueR, 76, 47, 0
TorqueR, 76, 48, -3.33522
TorqueR, 76, 49, -3.18623
TorqueR, 76, 50, 0
TorqueR, 76, 51, 0
TorqueR, 76, 52, -3.25511
TorqueR, 76, 53, -3.40104
TorqueR, 76, 54, 0
TorqueR, 76, 55, -4.02993
TorqueR, 76, 56, -7.61739
TorqueR, 76, 57, -5.08168
TorqueR, 76, 58, -8.62243
TorqueR, 76, 59, -6.34784
TorqueR, 76, 60, -7.07225
TorqueR, 76, 61, 0
TorqueR, 76, 62, 0
TorqueR, 76, 63, 0
TorqueR, 76, 64, 0
TorqueR, 76, 65, -11.9821
TorqueR, 76, 66, -13.0512
TorqueR, 76, 67, 0
TorqueR, 76, 68, -16.7491
TorqueR, 76, 69, -18.3857
TorqueR, 76, 70, 0
TorqueR, 76, 71, 0
TorqueR, 76, 72, -23.2531
TorqueR, 76, 73, -24.6784
TorqueR, 76, 74, 0
TorqueR, 76, 75, -27.7296
TorqueR, 76, 76, 0
TorqueR, 76, 77, 0
TorqueR, 76, 78, 0
TorqueR, 76, 79, 0
TorqueR, 76, 80, 0
TorqueR, 76, 81, 0
TorqueR, 76, 82, 0
TorqueR, 76, 83, 0
TorqueR, 76, 84, 0
TorqueR, 76, 85, 0
TorqueR, 76, 86, 0
TorqueR, 76, 87, 0
TorqueR, 76, 88, 0
TorqueR, 76, 89, -64.6959
TorqueR, 76, 90, 0
TorqueR, 76, 91, 0
TorqueR, 76, 92, 0
TorqueR, 76, 93, 0
TorqueR, 76, 94, 0
TorqueR, 76, 95, -83.8084
TorqueR, 76, 96, 0
TorqueR, 76, 97, 0
TorqueR, 76, 98, 0
TorqueR, 76, 99, 0
TorqueR, 77, 0, 0
TorqueR, 77, 1, 0
TorqueR, 77, 2, 0
TorqueR, 77, 3, 0
TorqueR, 77, 4, 0
TorqueR, 77, 5, -100
TorqueR, 77, 6, 0
TorqueR, 77, 7, 0
TorqueR, 77, 8, 0
TorqueR, 77, 9, 0
TorqueR, 77, 10, 0
TorqueR, 77, 11, -100
TorqueR, 77, 12, -100
TorqueR, 77, 13, 0
TorqueR, 77, 14, 0
TorqueR, 77, 15, -100
TorqueR, 77, 16, 0
TorqueR, 77, 17, 0
TorqueR, 77, 18, 0
TorqueR, 77, 19, 0
TorqueR, 77, 20, -39.0408
TorqueR, 77, 21, 0
TorqueR, 77, 22, 0
TorqueR, 77, 23, -32.5553
TorqueR, 77, 24, 0
TorqueR, 77, 25, -47.2841
TorqueR, 77, 26, -25.2357
TorqueR, 77, 27, -43.4257
TorqueR, 77, 28, 0
TorqueR, 77, 29, 0
TorqueR, 77, 30, 0
TorqueR, 77, 31, 0
TorqueR, 77, 32, 0
TorqueR, 77, 33, 0
TorqueR, 77, 34, -13.0668
TorqueR, 77, 35, 0
TorqueR, 77, 36, 0
TorqueR, 77, 37, 0
TorqueR, 77, 38, 0
TorqueR, 77, 39, -13.0329
TorqueR, 77, 40, -12.5339
TorqueR, 77, 41, -15.0817
TorqueR, 77, 42, -5.62348
TorqueR, 77, 43, -4.82386
TorqueR, 77, 44, -7.4574
TorqueR, 77, 45, -3.85568
TorqueR, 77, 46, -3.44072
TorqueR, 77, 47, -5.05865
TorqueR, 77, 48, -4.9315
TorqueR, 77, 49, -4.44707
TorqueR, 77, 50, -2.98081
TorqueR, 77, 51, -6.52133
TorqueR, 77, 52, -3.20436
TorqueR, 77, 53, -5.27315
TorqueR, 77, 54, -3.58696
TorqueR, 77, 55, -4.03279
TorqueR, 77, 56, -7.10006
TorqueR, 77, 57, -4.9364
TorqueR, 77, 58, 0
TorqueR, 77, 59, -6.21519
TorqueR, 77, 60, -7.06188
TorqueR, 77, 61, -14.0722
TorqueR, 77, 62, -8.99581
TorqueR, 77, 63, -9.64434
TorqueR, 77, 64, 0
TorqueR, 77, 65, -11.9929
TorqueR, 77, 66, -12.8367
TorqueR, 77, 67, 0
TorqueR, 77, 68, 0
TorqueR, 77, 69, 0
TorqueR, 77, 70, -18.4305
TorqueR, 77, 71, -33.5383
TorqueR, 77, 72, 0
TorqueR, 77, 73, -23.7797
TorqueR, 77, 74, 0
TorqueR, 77, 75, 0
TorqueR, 77, 76, 0
TorqueR, 77, 77, 0
TorqueR, 77, 78, 0
TorqueR, 77, 79, 0
TorqueR, 77, 80, 0
TorqueR, 77, 81, 0
TorqueR, 77, 82, 0
TorqueR, 77, 83, 0
TorqueR, 77, 84, 0
TorqueR, 77, 85, 0
TorqueR, 77, 86, -55.2258
TorqueR, 77, 87, 0
TorqueR, 77, 88, 0
TorqueR, 77, 89, 0
TorqueR, 77, 90, 0
TorqueR, 77, 91, 0
TorqueR, 77, 92, 0
TorqueR, 77, 93, 0
TorqueR, 77, 94, 0
TorqueR, 77, 95, 0
TorqueR, 77, 96, 0
TorqueR, 77, 97, 0
TorqueR, 77, 98, 0
TorqueR, 77, 99, 0
TorqueR, 78, 0, 0
TorqueR, 78, 1, -100
TorqueR, 78, 2, 0
TorqueR, 78, 3, 0
TorqueR, 78, 4, 0
TorqueR, 78, 5, -100
TorqueR, 78, 6, 0
TorqueR, 78, 7, -77.7144
TorqueR, 78, 8, 0
TorqueR, 78, 9, 0
TorqueR, 78, 10, 0
TorqueR, 78, 11, 0
TorqueR, 78, 12, 0
TorqueR, 78, 13, 0
TorqueR, 78, 14, 0
TorqueR, 78, 15, -51.9403
TorqueR, 78, 16, 0
TorqueR, 78, 17, 0
TorqueR, 78, 18, 0
TorqueR, 78, 19, -42.5416
TorqueR, 78, 20, 0
TorqueR, 78, 21, 0
TorqueR, 78, 22, -34.651
TorqueR, 78, 23, 0
TorqueR, 78, 24, 0
TorqueR, 78, 25, -27.5171
TorqueR, 78, 26, 0
TorqueR, 78, 27, -23.6618
TorqueR, 78, 28, -21.4334
TorqueR, 78, 29, 0
TorqueR, 78, 30, 0
TorqueR, 78, 31, 0
TorqueR, 78, 32, 0
TorqueR, 78, 33, -14.3123
TorqueR, 78, 34, -12.4963
TorqueR, 78, 35, -11.6457
TorqueR, 78, 36, -10.6351
TorqueR, 78, 37, -16.8367
TorqueR, 78, 38, -8.9227
TorqueR, 78, 39, 0
TorqueR, 78, 40, -7.24339
TorqueR, 78, 41, -10.8061
TorqueR, 78, 42, -5.25501
TorqueR, 78, 43, -5.09227
TorqueR, 78, 44, -4.19909
TorqueR, 78, 45, -3.67418
TorqueR, 78, 46, -3.56056
TorqueR, 78, 47, -3.13921
TorqueR, 78, 48, -2.99935
TorqueR, 78, 49, 0
TorqueR, 78, 50, -4.90801
TorqueR, 78, 51, -4.12672
TorqueR, 78, 52, 0
TorqueR, 78, 53, -5.55819
TorqueR, 78, 54, 0
TorqueR, 78, 55, -3.88891
TorqueR, 78, 56, 0
TorqueR, 78, 57, 0
TorqueR, 78, 58, -5.65959
TorqueR, 78, 59, 0
TorqueR, 78, 60, -11.4212
TorqueR, 78, 61, -7.20755
TorqueR, 78, 62, -8.46398
TorqueR, 78, 63, -9.38559
TorqueR, 78, 64, -17.9746
TorqueR, 78, 65, 0
TorqueR, 78, 66, 0
TorqueR, 78, 67, 0
TorqueR, 78, 68, 0
TorqueR, 78, 69, 0
TorqueR, 78, 70, 0
TorqueR, 78, 71, -20.7204
TorqueR, 78, 72, 0
TorqueR, 78, 73, 0
TorqueR, 78, 74, 0
TorqueR, 78, 75, -27.0077
TorqueR, 78, 76, 0
TorqueR, 78, 77, -32.9223
TorqueR, 78, 78, 0
TorqueR, 78, 79, 0
TorqueR, 78, 80, 0
TorqueR, 78, 81, 0
TorqueR, 78, 82, 0
TorqueR, 78, 83, 0
TorqueR, 78, 84, 0
TorqueR, 78, 85, 0
TorqueR, 78, 86, 0
TorqueR, 78, 87, 0
TorqueR, 78, 88, 0
TorqueR, 78, 89, 0
TorqueR, 78, 90, 0
TorqueR, 78, 91, 0
TorqueR, 78, 92, 0
TorqueR, 78, 93, 0
TorqueR, 78, 94, 0
TorqueR, 78, 95, 0
TorqueR, 78, 96, 0
TorqueR, 78, 97, 0
TorqueR, 78, 98, 0
TorqueR, 78, 99, 0
TorqueR, 79, 0, -100
TorqueR, 79, 1, 0
TorqueR, 79, 2, -100
TorqueR, 79, 3, 0
TorqueR, 79, 4, 0
TorqueR, 79, 5, 0
TorqueR, 79, 6, 0
TorqueR, 79, 7, 0
TorqueR, 79, 8, 0
TorqueR, 79, 9, -100
TorqueR, 79, 10, 0
TorqueR, 79, 11, 0
TorqueR, 79, 12, 0
TorqueR, 79, 13, 0
TorqueR, 79, 14, 0
TorqueR, 79, 15, -100
TorqueR, 79, 16, 0
TorqueR, 79, 17, 0
TorqueR, 79, 18, 0
TorqueR, 79, 19, 0
TorqueR, 79, 20, 0
TorqueR, 79, 21, 0
TorqueR, 79, 22, 0
TorqueR, 79, 23, 0
TorqueR, 79, 24, 0
TorqueR, 79, 25, 0
TorqueR, 79, 26, 0
TorqueR, 79, 27, 0
TorqueR, 79, 28, -21.6316
TorqueR, 79, 29, 0
TorqueR, 79, 30, 0
TorqueR, 79, 31, -16.8835
TorqueR, 79, 32, 0
TorqueR, 79, 33, -14.1735
TorqueR, 79, 34, -13.1544
TorqueR, 79, 35, -11.2418
TorqueR, 79, 36, 0
TorqueR, 79, 37, 0
TorqueR, 79, 38, 0
TorqueR, 79, 39, -7.55441
TorqueR, 79, 40, -10.7065
TorqueR, 79, 41, 0
TorqueR, 79, 42, -5.38219
TorqueR, 79, 43, -4.83898
TorqueR, 79, 44, 0
TorqueR, 79, 45, 0
TorqueR, 79, 46, -3.36839
TorqueR, 79, 47, 0
TorqueR, 79, 48, -2.86206
TorqueR, 79, 49, -3.94741
TorqueR, 79, 50, -2.61806
TorqueR, 79, 51, -4.10904
TorqueR, 79, 52, 0
TorqueR, 79, 53, 0
TorqueR, 79, 54, 0
TorqueR, 79, 55, 0
TorqueR, 79, 56, 0
TorqueR, 79, 57, 0
TorqueR, 79, 58, 0
TorqueR, 79, 59, -6.27003
TorqueR, 79, 60, 0
TorqueR, 79, 61, 0
TorqueR, 79, 62, 0
TorqueR, 79, 63, 0
TorqueR, 79, 64, -11.0856
TorqueR, 79, 65, 0
TorqueR, 79, 66, 0
TorqueR, 79, 67, 0
TorqueR, 79, 68, -15.4644
TorqueR, 79, 69, 0
TorqueR, 79, 70, 0
TorqueR, 79, 71, 0
TorqueR, 79, 72, 0
TorqueR, 79, 73, -23.8085
TorqueR, 79, 74, 0
TorqueR, 79, 75, 0
TorqueR, 79, 76, 0
TorqueR, 79, 77, 0
TorqueR, 79, 78, 0
TorqueR, 79, 79, -36.142
TorqueR, 79, 80, 0
TorqueR, 79, 81, 0
TorqueR, 79, 82, 0
TorqueR, 79, 83, 0
TorqueR, 79, 84, 0
TorqueR, 79, 85, 0
TorqueR, 79, 86, -54.7644
TorqueR, 79, 87, 0
TorqueR, 79, 88, 0
TorqueR, 79, 89, 0
TorqueR, 79, 90, 0
TorqueR, 79, 91, 0
TorqueR, 79, 92, 0
TorqueR, 79, 93, 0
TorqueR, 79, 94, 0
TorqueR, 79, 95, 0
TorqueR, 79, 96, 0
TorqueR, 79, 97, 0
TorqueR, 79, 98, 0
TorqueR, 79, 99, 0
TorqueR, 80, 0, 0
TorqueR, 80, 1, -97.0332
TorqueR, 80, 2, -94.09
TorqueR, 80, 3, 0
TorqueR, 80, 4, 0
TorqueR, 80, 5, 0
TorqueR, 80, 6, 0
TorqueR, 80, 7, 0
TorqueR, 80, 8, -100
TorqueR, 80, 9, -71.2344
TorqueR, 80, 10, 0
TorqueR, 80, 11, 0
TorqueR, 80, 12, 0
TorqueR, 80, 13, -100
TorqueR, 80, 14, 0
TorqueR, 80, 15, 0
TorqueR, 80, 16, 0
TorqueR, 80, 17, 0
TorqueR, 80, 18, 0
TorqueR, 80, 19, 0
TorqueR, 80, 20, 0
TorqueR, 80, 21, 0
TorqueR, 80, 22, 0
TorqueR, 80, 23, 0
TorqueR, 80, 24, 0
TorqueR, 80, 25, 0
TorqueR, 80, 26, 0
TorqueR, 80, 27, -22.7707
TorqueR, 80, 28, 0
TorqueR, 80, 29, 0
TorqueR, 80, 30, 0
TorqueR, 80, 31, 0
TorqueR, 80, 32, 0
TorqueR, 80, 33, 0
TorqueR, 80, 34, 0
TorqueR, 80, 35, 0
TorqueR, 80, 36, 0
TorqueR, 80, 37, 0
TorqueR, 80, 38, 0
TorqueR, 80, 39, 0
TorqueR, 80, 40, -10.6522
TorqueR, 80, 41, -5.76045
TorqueR, 80, 42, 0
TorqueR, 80, 43, -4.56542
TorqueR, 80, 44, -3.896
TorqueR, 80, 45, -3.51955
TorqueR, 80, 46, -3.13946
TorqueR, 80, 47, -2.90329
TorqueR, 80, 48, 0
TorqueR, 80, 49, -2.59708
TorqueR, 80, 50, -2.50153
TorqueR, 80, 51, -2.58012
TorqueR, 80, 52, 0
TorqueR, 80, 53, 0
TorqueR, 80, 54, 0
TorqueR, 80, 55, 0
TorqueR, 80, 56, -3.8696
TorqueR, 80, 57, 0
TorqueR, 80, 58, -5.0742
TorqueR, 80, 59, -5.77383
TorqueR, 80, 60, -6.60719
TorqueR, 80, 61, 0
TorqueR, 80, 62, -8.09054
TorqueR, 80, 63, 0
TorqueR, 80, 64, 0
TorqueR, 80, 65, 0
TorqueR, 80, 66, 0
TorqueR, 80, 67, 0
TorqueR, 80, 68, 0
TorqueR, 80, 69, 0
TorqueR, 80, 70, 0
TorqueR, 80, 71, -33.1399
TorqueR, 80, 72, 0
TorqueR, 80, 73, 0
TorqueR, 80, 74, 0
TorqueR, 80, 75, 0
TorqueR, 80, 76, 0
TorqueR, 80, 77, 0
TorqueR, 80, 78, 0
TorqueR, 80, 79, 0
TorqueR, 80, 80, 0
TorqueR, 80, 81, 0
TorqueR, 80, 82, 0
TorqueR, 80, 83, 0
TorqueR, 80, 84, 0
TorqueR, 80, 85, 0
TorqueR, 80, 86, 0
TorqueR, 80, 87, 0
TorqueR, 80, 88, 0
TorqueR, 80, 89, 0
TorqueR, 80, 90, 0
TorqueR, 80, 91, 0
TorqueR, 80, 92, 0
TorqueR, 80, 93, 0
TorqueR, 80, 94, 0
TorqueR, 80, 95, 0
TorqueR, 80, 96, 0
TorqueR, 80, 97, 0
TorqueR, 80, 98, 0
TorqueR, 80, 99, 0
TorqueR, 81, 0, 0
TorqueR, 81, 1, 0
TorqueR, 81, 2, -96.701
TorqueR, 81, 3, 0
TorqueR, 81, 4, 0
TorqueR, 81, 5, 0
TorqueR, 81, 6, -100
TorqueR, 81, 7, 0
TorqueR, 81, 8, 0
TorqueR, 81, 9, -100
TorqueR, 81, 10, 0
TorqueR, 81, 11, 0
TorqueR, 81, 12, 0
TorqueR, 81, 13, 0
TorqueR, 81, 14, 0
TorqueR, 81, 15, 0
TorqueR, 81, 16, 0
TorqueR, 81, 17, 0
TorqueR, 81, 18, 0
TorqueR, 81, 19, 0
TorqueR, 81, 20, -37.6558
TorqueR, 81, 21, -37.1544
TorqueR, 81, 22, 0
TorqueR, 81, 23, 0
TorqueR, 81, 24, 0
TorqueR, 81, 25, 0
TorqueR, 81, 26, 0
TorqueR, 81, 27, 0
TorqueR, 81, 28, 0
TorqueR, 81, 29, -19.552
TorqueR, 81, 30, 0
TorqueR, 81, 31, -17.1599
TorqueR, 81, 32, -15.7538
TorqueR, 81, 33, 0
TorqueR, 81, 34, 0
TorqueR, 81, 35, 0
TorqueR, 81, 36, 0
TorqueR, 81, 37, -9.48903
TorqueR, 81, 38, 0
TorqueR, 81, 39, -7.25047
TorqueR, 81, 40, -6.5261
TorqueR, 81, 41, -10.213
TorqueR, 81, 42, 0
TorqueR, 81, 43, -4.24417
TorqueR, 81, 44, 0
TorqueR, 81, 45, -3.44812
TorqueR, 81, 46, -2.89858
TorqueR, 81, 47, -3.89415
TorqueR, 81, 48, -3.76237
TorqueR, 81, 49, -3.37492
TorqueR, 81, 50, -2.39023
TorqueR, 81, 51, 0
TorqueR, 81, 52, -2.49817
TorqueR, 81, 53, 0
TorqueR, 81, 54, 0
TorqueR, 81, 55, 0
TorqueR, 81, 56, 0
TorqueR, 81, 57, 0
TorqueR, 81, 58, -5.01194
TorqueR, 81, 59, -5.88548
TorqueR, 81, 60, 0
TorqueR, 81, 61, 0
TorqueR, 81, 62, 0
TorqueR, 81, 63, -9.27718
TorqueR, 81, 64, 0
TorqueR, 81, 65, 0
TorqueR, 81, 66, 0
TorqueR, 81, 67, 0
TorqueR, 81, 68, 0
TorqueR, 81, 69, -16.6298
TorqueR, 81, 70, -18.5063
TorqueR, 81, 71, -33.3131
TorqueR, 81, 72, -21.8722
TorqueR, 81, 73, 0
TorqueR, 81, 74, 0
TorqueR, 81, 75, 0
TorqueR, 81, 76, 0
TorqueR, 81, 77, -32.5458
TorqueR, 81, 78, 0
TorqueR, 81, 79, 0
TorqueR, 81, 80, 0
TorqueR, 81, 81, 0
TorqueR, 81, 82, 0
TorqueR, 81, 83, -45.524
TorqueR, 81, 84, -47.5088
TorqueR, 81, 85, 0
TorqueR, 81, 86, 0
TorqueR, 81, 87, 0
TorqueR, 81, 88, 0
TorqueR, 81, 89, 0
TorqueR, 81, 90, 0
TorqueR, 81, 91, 0
TorqueR, 81, 92, 0
TorqueR, 81, 93, 0
TorqueR, 81, 94, 0
TorqueR, 81, 95, 0
TorqueR, 81, 96, 0
TorqueR, 81, 97, 0
TorqueR, 81, 98, 0
TorqueR, 81, 99, 0
TorqueR, 82, 0, 0
TorqueR, 82, 1, 0
TorqueR, 82, 2, -100
TorqueR, 82, 3, 0
TorqueR, 82, 4, 0
TorqueR, 82, 5, 0
TorqueR, 82, 6, -100
TorqueR, 82, 7, 0
TorqueR, 82, 8, 0
TorqueR, 82, 9, -100
TorqueR, 82, 10, 0
TorqueR, 82, 11, 0
TorqueR, 82, 12, 0
TorqueR, 82, 13, -100
TorqueR, 82, 14, 0
TorqueR, 82, 15, 0
TorqueR, 82, 16, 0
TorqueR, 82, 17, 0
TorqueR, 82, 18, 0
TorqueR, 82, 19, 0
TorqueR, 82, 20, 0
TorqueR, 82, 21, 0
TorqueR, 82, 22, 0
TorqueR, 82, 23, 0
TorqueR, 82, 24, 0
TorqueR, 82, 25, 0
TorqueR, 82, 26, 0
TorqueR, 82, 27, -24.3296
TorqueR, 82, 28, -21.6665
TorqueR, 82, 29, -20.0247
TorqueR, 82, 30, -17.4173
TorqueR, 82, 31, 0
TorqueR, 82, 32, 0
TorqueR, 82, 33, 0
TorqueR, 82, 34, 0
TorqueR, 82, 35, -11.3209
TorqueR, 82, 36, 0
TorqueR, 82, 37, 0
TorqueR, 82, 38, 0
TorqueR, 82, 39, 0
TorqueR, 82, 40, 0
TorqueR, 82, 41, 0
TorqueR, 82, 42, -7.61908
TorqueR, 82, 43, -7.16808
TorqueR, 82, 44, 0
TorqueR, 82, 45, -3.15116
TorqueR, 82, 46, -2.90549
TorqueR, 82, 47, -3.60556
TorqueR, 82, 48, 0
TorqueR, 82, 49, -2.17968
TorqueR, 82, 50, -2.26328
TorqueR, 82, 51, -3.94058
TorqueR, 82, 52, -3.98013
TorqueR, 82, 53, -4.5856
TorqueR, 82, 54, -3.943
TorqueR, 82, 55, 0
TorqueR, 82, 56, 0
TorqueR, 82, 57, 0
TorqueR, 82, 58, -4.48921
TorqueR, 82, 59, -5.41212
TorqueR, 82, 60, 0
TorqueR, 82, 61, 0
TorqueR, 82, 62, 0
TorqueR, 82, 63, -9.07771
TorqueR, 82, 64, 0
TorqueR, 82, 65, 0
TorqueR, 82, 66, 0
TorqueR, 82, 67, -13.3121
TorqueR, 82, 68, 0
TorqueR, 82, 69, 0
TorqueR, 82, 70, 0
TorqueR, 82, 71, -19.5192
TorqueR, 82, 72, 0
TorqueR, 82, 73, 0
TorqueR, 82, 74, -25.2405
TorqueR, 82, 75, 0
TorqueR, 82, 76, 0
TorqueR, 82, 77, 0
TorqueR, 82, 78, -57.0284
TorqueR, 82, 79, 0
TorqueR, 82, 80, -37.6501
TorqueR, 82, 81, 0
TorqueR, 82, 82, 0
TorqueR, 82, 83, 0
TorqueR, 82, 84, 0
TorqueR, 82, 85, -51.597
TorqueR, 82, 86, 0
TorqueR, 82, 87, 0
TorqueR, 82, 88, 0
TorqueR, 82, 89, 0
TorqueR, 82, 90, 0
TorqueR, 82, 91, 0
TorqueR, 82, 92, 0
TorqueR, 82, 93, 0
TorqueR, 82, 94, 0
TorqueR, 82, 95, 0
TorqueR, 82, 96, 0
TorqueR, 82, 97, 0
TorqueR, 82, 98, 0
TorqueR, 82, 99, 0
TorqueR, 83, 0, 0
TorqueR, 83, 1, 0
TorqueR, 83, 2, 0
TorqueR, 83, 3, -100
TorqueR, 83, 4, 0
TorqueR, 83, 5, 0
TorqueR, 83, 6, 0
TorqueR, 83, 7, -74.8692
TorqueR, 83, 8, 0
TorqueR, 83, 9, -100
TorqueR, 83, 10, 0
TorqueR, 83, 11, -62.096
TorqueR, 83, 12, 0
TorqueR, 83, 13, -57.2927
TorqueR, 83, 14, 0
TorqueR, 83, 15, 0
TorqueR, 83, 16, 0
TorqueR, 83, 17, 0
TorqueR, 83, 18, -42.1326
TorqueR, 83, 19, 0
TorqueR, 83, 20, 0
TorqueR, 83, 21, 0
TorqueR, 83, 22, 0
TorqueR, 83, 23, -31.3618
TorqueR, 83, 24, 0
